Ano;UF;Município;Escola;Rede;Taxa de participação;Participantes;Dados são representativos;Ciências Humanas;Ciências da Natureza;Linguagens e Códigos;Matemática;Redação;Media
2013;SP;São Paulo;NOSSA SENHORA DO MORUMBI COLEGIO;Todas;67,74%;21;Sim;583,3;524,2;540,5;601,4;576,2;565,12
2013;SP;São Paulo;NOSSA SENHORA DO ROSARIO COLEGIO;Todas;86,30%;63;Sim;614,2;599,5;587,7;690,7;631,4;624,7
2013;SP;São Paulo;NOSSA SENHORA DO SAGRADO CORACAO;Todas;60,00%;12;Sim;574,5;545,9;554,9;601;543,3;563,92
2013;SP;São Paulo;NOSSA SENHORA MENINA EXTERNATO;Todas;83,87%;26;Sim;602,2;564,9;576,8;603,5;627,5;594,98
2013;SP;São Paulo;NOSSA SENHORA SAGRADO CORACAO EXTERNATO;Todas;64,29%;27;Sim;571,7;512,3;544,7;584;573,3;557,2
2013;SP;São Paulo;NOTRE DAME;Todas;77,27%;17;Sim;604,1;583,4;575,5;631,3;592,9;597,44
2013;SP;São Paulo;NOTRE DAME RAINHA DOS APOSTOLOS;Todas;77,97%;46;Sim;580,8;546,4;559,6;590,5;604,7;576,4
2013;SP;São Paulo;NOVA CACHOEIRINHA COLEGIO UNIDADE II;Todas;54,41%;37;Sim;563;497;541;564,2;559,5;544,94
2013;SP;São Paulo;NOVA ESTRELA GUIA;Todas;70,27%;26;Sim;571,4;519,6;542,8;546;600,8;556,12
2013;SP;São Paulo;NOVA LOURENCO CASTANHO ESCOLA UNIDADE IV;Todas;58,76%;57;Sim;640,7;578,2;583,1;686,5;670,2;631,74
2013;SP;São Paulo;NOVE DE JULHO COLEGIO UNIDADE I;Todas;74,70%;62;Sim;541,5;485,6;524,8;536;536,1;524,8
2013;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA;Todas;88,03%;103;Sim;612,8;571,9;566,7;641,1;623,9;603,28
2013;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Todas;83,27%;209;Sim;634,6;591,3;580,2;667;646;623,82
2013;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ;Todas;81,77%;157;Sim;632,2;593,9;583,7;672,6;627,9;622,06
2013;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA;Todas;86,96%;60;Sim;617,6;574,6;574,1;645,3;617;605,72
2013;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO;Todas;86,05%;111;Sim;606,5;572,4;562,5;657,6;597,8;599,36
2013;SP;São Paulo;OBJETIVO COLEGIO I UNIDADE LUIS GOES IV;Todas;86,21%;75;Sim;608,8;575,1;577,5;642,1;596,8;600,06
2013;SP;São Paulo;OBJETIVO COLEGIO I UNIDADE PINHEIROS;Todas;62,50%;50;Sim;618,1;582,5;569,7;639,7;608;603,6
2013;SP;São Paulo;OBJETIVO COLEGIO INTEGRADO;Todas;100,00%;44;Sim;738,8;734;658,3;836,7;804,6;754,48
2013;SP;São Paulo;OFELIA FONSECA;Todas;87,50%;14;Sim;569,5;519;534,9;584,1;585,7;558,64
2013;SP;São Paulo;OLIVETANO;Todas;81,82%;9;Não;571,2;580,7;572,8;647,7;624,4;599,36
2013;SP;São Paulo;OSWALD DE ANDRADE COLEGIO UNIDADE II;Todas;61,70%;29;Sim;638,8;567,2;584,9;652,1;683,6;625,32
2013;SP;São Paulo;OSWALDO ARANHA;Todas;58,90%;96;Sim;520,7;465,9;509,8;516,8;535,9;509,82
2013;SP;São Paulo;OSWALDO CATALANO;Todas;63,37%;346;Sim;506,2;458,3;493,9;499,1;517,9;495,08
2013;SP;São Paulo;OSWALDO CRUZ COLEGIOS INTEGRADOS PAES LEME;Todas;75,68%;28;Sim;542;514,5;527,9;588,9;545,7;543,8
2013;SP;São Paulo;PADUA;Todas;52,94%;9;Não;512,3;480,7;498,8;555,4;491,1;507,66
2013;SP;São Paulo;PALMARES COLEGIO EFM;Todas;80,00%;72;Sim;668,8;640,9;624,4;763,6;683,3;676,2
2013;SP;São Paulo;PALMARINO CALABREZ;Todas;73,17%;30;Sim;549,1;503,6;514,4;535,5;525,3;525,58
2013;SP;São Paulo;PALOTINA VICENTE PALLOTTI ESCOLA;Todas;87,50%;14;Sim;589,1;546,3;554,7;582,8;522,9;559,16
2013;SP;São Paulo;PAN TERRA COLEGIO E;Todas;90,91%;50;Sim;583,9;539,1;548,8;591,3;614,4;575,5
2013;SP;São Paulo;PARALELO DE ENSINO;Todas;58,39%;80;Sim;562;525,1;539,9;598,5;564,8;558,06
2013;SP;São Paulo;PARQUE SEVILHA;Todas;78,57%;11;Sim;641,7;544,6;606,7;651,8;654,6;619,88
2013;SP;São Paulo;PASCHOAL DANTAS;Todas;60,66%;37;Sim;515,7;471,5;498,3;512,8;549,2;509,5
2013;SP;São Paulo;PASTEUR LICEU UNIDADE MAYRINK;Todas;89,29%;25;Sim;630,5;582;584,5;701,9;616,8;623,14
2013;SP;São Paulo;PAULA MONTALT MADRE;Todas;76,60%;36;Sim;558,3;521,4;546,5;621,9;570,6;563,74
2013;SP;São Paulo;PAULISTA DE EDUCACAO BASICA;Todas;64,71%;22;Sim;566,9;519,2;528,5;577;512,7;540,86
2013;SP;São Paulo;PAULO DE TARSO;Todas;66,67%;8;Não;502,3;490,2;477,1;497,6;475;488,44
2013;SP;São Paulo;PAULO NOVAES DE CARVALHO PROFESSOR;Todas;62,69%;42;Sim;497;464,6;499,7;504,2;524,8;498,06
2013;SP;São Paulo;PENHENSE;Todas;77,33%;58;Sim;562;526,8;547,7;581,8;581,4;559,94
2013;SP;São Paulo;PENTAGONO COLEGIO UNIDADE CAIUBI;Todas;88,57%;31;Sim;653,3;621,5;610,2;700,9;758,1;668,8
2013;SP;São Paulo;PENTAGONO COLEGIO UNIDADE MORUMBI;Todas;82,86%;29;Sim;648,7;616,5;602,1;689,4;719,3;655,2
2013;SP;São Paulo;PERSPECTIVA;Todas;91,30%;42;Sim;581,7;535,1;551,2;605,6;621;578,92
2013;SP;São Paulo;PIAGET;Todas;84,78%;39;Sim;574;522,4;559,2;611,9;616,9;576,88
2013;SP;São Paulo;PINHEIRO;Todas;71,83%;102;Sim;551,8;502,3;531,6;573,3;554,5;542,7
2013;SP;São Paulo;PIONEIRO;Todas;100,00%;15;Sim;576,5;557;561,4;674,4;600;593,86
2013;SP;São Paulo;PIONNEIRO ESCOLA NORTE;Todas;68,42%;13;Sim;530,7;507,5;506,6;569,4;490,8;521
2013;SP;São Paulo;PIRITUBANO;Todas;91,89%;34;Sim;574,9;522,6;546,6;577,8;569,4;558,26
2013;SP;São Paulo;PLINIO BARRETO;Todas;75,82%;69;Sim;500;458,9;499,8;507;534,2;499,98
2013;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE ITAQUERA;Todas;70,59%;48;Sim;561,9;514,2;542,8;564,7;531,3;542,98
2013;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE VILA TALARICO;Todas;70,59%;48;Sim;577,5;499,3;556,6;593,7;550;555,42
2013;SP;São Paulo;POLICIA MILITAR COLEGIO UNIDADE PENHA;Todas;74,67%;56;Sim;567,9;517,1;536,6;586,7;543,2;550,3
2013;SP;São Paulo;POLIEDRO;Todas;88,60%;101;Sim;652,2;623,2;601,5;714,1;692,3;656,66
2013;SP;São Paulo;POP COLEGIO ESCOLA PSG E SUPLETIVOS;Todas;76,84%;73;Sim;530,6;489,9;513,4;535,8;577,8;529,5
2013;SP;São Paulo;PORTO SEGURO VISCONDE;Todas;73,66%;151;Sim;645,2;611,6;596,8;718,7;666,2;647,7
2013;SP;São Paulo;PORTO UNIAO;Todas;55,36%;31;Sim;579,6;547,2;543,7;594,4;601,3;573,24
2013;SP;São Paulo;PRIGULE;Todas;64,29%;54;Sim;538,3;502,5;513,3;547,8;590,4;538,46
2013;SP;São Paulo;PRO CONHECER ESCOLA;Todas;91,67%;11;Sim;534,5;477,4;485,9;526,8;530,9;511,1
2013;SP;São Paulo;PRO SABER BIO;Todas;58,54%;24;Sim;522,1;457,1;496,2;536,2;524,2;507,16
2013;SP;São Paulo;PROGRESSO COLEGIO EDUCACIONAL;Todas;64,00%;16;Sim;520,5;494,1;531,1;559;575;535,94
2013;SP;São Paulo;PUERI DOMUS ESCOLA ITAIM UNIDADE II;Todas;81,48%;22;Sim;636,3;573,9;598,7;660,8;610,9;616,12
2013;SP;São Paulo;PUERI DOMUS ESCOLA VERBO DIVINO UNIDADE I;Todas;82,98%;39;Sim;619,4;578,5;603,4;664;648;622,66
2013;SP;São Paulo;RAINHA DA PAZ COLEGIO;Todas;76,06%;54;Sim;609,7;578,2;585,3;674;647,4;618,92
2013;SP;São Paulo;RAPOSO TAVARES;Todas;91,18%;31;Sim;568,6;533,2;525,5;631,9;523,9;556,62
2013;SP;São Paulo;RAUL FONSECA;Todas;63,41%;78;Sim;512,4;463,6;514,1;505,6;534,9;506,12
2013;SP;São Paulo;REGINA MUNDI;Todas;93,94%;31;Sim;613;571,1;559;618;632,9;598,8
2013;SP;São Paulo;RENOVACAO;Todas;94,44%;51;Sim;620,2;578;576,2;653,8;616,1;608,86
2013;SP;São Paulo;RESSURREICAO;Todas;83,10%;59;Sim;567;534;534,7;578,9;543,7;551,66
2013;SP;São Paulo;RIO BRANCO UNIDADE HIGIENOPOLIS;Todas;81,25%;130;Sim;631;599,6;593;680,9;642,9;629,48
2013;SP;São Paulo;ROMEU DE MORAES;Todas;53,26%;49;Sim;541,6;486,7;537,7;525;560,4;530,28
2013;SP;São Paulo;ROMULO PERO PROFESSOR;Todas;54,41%;37;Sim;514,1;448,1;499,3;522,1;545,4;505,8
2013;SP;São Paulo;ROSA MARIA CASTANHO CENTRO DE EDUCACAO CERMAC;Todas;68,42%;26;Sim;603,9;566,1;560,7;643,9;640;602,92
2013;SP;São Paulo;RUMO INICIAL;Todas;66,00%;33;Sim;550,8;504,8;542,2;595,3;545,5;547,72
2013;SP;São Paulo;RUY BARBOSA CONSELHEIRO;Todas;54,68%;76;Sim;507,7;465,4;512,9;526;509;504,2
2013;SP;São Paulo;SAGRADO CORACAO DE JESUS;Todas;84,72%;61;Sim;619,8;582,2;573,3;668,4;669,5;622,64
2013;SP;São Paulo;SAINT CLAIR;Todas;75,44%;43;Sim;592,5;528,5;538,3;595,7;569,8;564,96
2013;SP;São Paulo;SALGUEIRO;Todas;72,34%;34;Sim;566,8;557,4;537,9;592,7;604,1;571,78
2013;SP;São Paulo;SANTA AMALIA;Todas;84,85%;28;Sim;601,8;563,9;572,5;647,6;655,7;608,3
2013;SP;São Paulo;SANTA CATARINA DE SENA COLEGIO;Todas;80,00%;16;Sim;599,7;583,6;574,5;655,3;645;611,62
2013;SP;São Paulo;SANTA CRUZ;Todas;78,33%;188;Sim;684,7;643,1;628,1;763,5;707,9;685,46
2015;SP;São Paulo;ADVENTISTA DE VILA NOVA CACHOEIRINHA;Todas;73,91%;34;Sim;566,1;480,3;508,2;454,3;615,3;524,84
2015;SP;São Paulo;ADVENTISTA SANTO AMARO;Todas;72,17%;83;Sim;599,3;519,6;559;528,1;591,6;559,52
2015;SP;São Paulo;ADVENTISTA SAO MIGUEL PAULISTA;Todas;68,97%;40;Sim;585,9;501,6;544,3;502,1;567,5;540,28
2015;SP;São Paulo;AGNUS;Todas;70,59%;12;Sim;574,4;510,1;534,5;473,9;543,3;527,24
2015;SP;São Paulo;AGOSTINIANO MENDEL COLEGIO;Todas;97,30%;252;Sim;675,4;665,5;619,2;743,2;728,9;686,44
2015;SP;São Paulo;ALBERT EINSTEIN;Todas;77,27%;17;Sim;569,7;500,8;536,7;492,8;604,7;540,94
2015;SP;São Paulo;ALBERT EINSTEIN ETEC;Todas;90,68%;146;Sim;644,6;553,3;603,8;592,5;628,1;604,46
2015;SP;São Paulo;ALBERT SABIN;Todas;93,28%;125;Sim;680;649,9;622,2;747,4;772;694,3
2015;SP;São Paulo;ALBERTO CONTE PROFESSOR;Todas;63,33%;392;Sim;561,4;471,1;522,5;467,7;525,3;509,6
2015;SP;São Paulo;ALBERTO LEVY PROFESSOR;Todas;59,00%;154;Sim;560,4;472,7;525,1;463,2;527,6;509,8
2015;SP;São Paulo;ALBERTO SALOTTI PROF EE;Todas;71,31%;174;Sim;577,1;475,9;531,2;488,3;551,6;524,82
2015;SP;São Paulo;ALBERTO TORRES;Todas;73,91%;17;Sim;553,4;475,5;536,5;462,2;547,1;514,94
2015;SP;São Paulo;ALCANCE;Todas;76,92%;30;Sim;559;500,7;516,9;517,8;540;526,88
2015;SP;São Paulo;ALEXANDRE VON HUMBOLDT;Todas;90,91%;100;Sim;565,7;491,9;527,3;496,3;570,2;530,28
2015;SP;São Paulo;ALIADO COLEGIO UNIDADE JOAO PAULO II;Todas;52,38%;11;Sim;589;473,4;547,9;528,3;607,3;549,18
2015;SP;São Paulo;ALVORADA;Todas;61,11%;33;Sim;588,8;498,4;543,6;523,7;584,9;547,88
2015;SP;São Paulo;AMELIA DE ARAUJO DONA;Todas;66,67%;90;Sim;549,2;473,2;516,9;479,9;523,6;508,56
2015;SP;São Paulo;AMORIM;Todas;73,17%;30;Sim;571,3;490,7;534,9;489,8;578,7;533,08
2015;SP;São Paulo;AMORIM SANTA TERESA COLEGIO;Todas;76,92%;50;Sim;568,4;489,7;522,2;473,3;558,4;522,4
2015;SP;São Paulo;ANA ROSA DE ARAUJO DONA;Todas;72,53%;66;Sim;555,6;482,4;517,4;469,6;502,1;505,42
2015;SP;São Paulo;ANGELICA COLEGIO;Todas;76,32%;29;Sim;591,6;518,5;552,7;530,2;632,4;565,08
2015;SP;São Paulo;ANGLO MORUMBI COLEGIO;Todas;88,64%;117;Sim;624,8;556,8;577,5;580,2;667,9;601,44
2015;SP;São Paulo;ANHANGUERA;Todas;55,27%;131;Sim;541,3;457,3;505;453,1;502,4;491,82
2015;SP;São Paulo;ANHEMBI MORUMBI;Todas;82,93%;34;Sim;592,8;502,9;563;538;587,1;556,76
2015;SP;São Paulo;ANNA TAVARES COLEGIO EIEPG;Todas;86,96%;20;Sim;576,2;527,4;539,4;510,8;537;538,16
2015;SP;São Paulo;ANTARES;Todas;59,09%;13;Sim;537,9;462,3;504,3;476,7;563,1;508,86
2015;SP;São Paulo;ANTONIO ALVES CRUZ PROFESSOR;Todas;84,52%;71;Sim;545,2;484,8;510,7;477,3;518,9;507,38
2015;SP;São Paulo;ANTONIO EMILIO SOUZA PENNA PROFESSOR;Todas;69,23%;81;Sim;547;461,2;508,1;443,4;537;499,34
2015;SP;São Paulo;ANTONIO LISBOA PROFESSOR;Todas;68,12%;47;Sim;563;484,1;525,2;471,8;515,3;511,88
2015;SP;São Paulo;ANTONIO VIEIRA PADRE;Todas;59,02%;144;Sim;571,9;473,2;531;464;532,2;514,46
2015;SP;São Paulo;APRENDIZ DO FUTURO;Todas;66,67%;16;Sim;602,7;504,5;563,7;511,4;630;562,46
2015;SP;São Paulo;ARCY MAJOR;Todas;93,55%;29;Sim;605,8;488,6;542,5;488,1;529;530,8
2015;SP;São Paulo;ARGUMENTO;Todas;91,45%;139;Sim;628,5;568;591,3;627,1;677,6;618,5
2015;SP;São Paulo;ARQUIDIOCESANO DE SAO PAULO COLEGIO MARISTA;Todas;91,32%;221;Sim;656,7;599,1;607,6;663,6;706,1;646,62
2015;SP;São Paulo;ASCENDINO REIS PROFESSOR;Todas;65,27%;297;Sim;554,2;473,6;521,9;468,1;525,3;508,62
2015;SP;São Paulo;AUGUSTO LARANJA COLEGIO UNIDADE I;Todas;93,33%;14;Sim;659,5;606,7;618,8;658,2;680;644,64
2015;SP;São Paulo;BANDEIRANTES COLEGIO EFM;Todas;88,68%;431;Sim;676,9;658,4;632,4;766,3;705,1;687,82
2015;SP;São Paulo;BASILIDES DE GODOY PROF ETEC;Todas;96,15%;75;Sim;641,5;584;594,7;630,3;633,3;616,76
2015;SP;São Paulo;BATISTA BRASILEIRO;Todas;74,00%;37;Sim;624,2;557,9;592,7;610,6;621,6;601,4
2015;SP;São Paulo;BATISTA DA PENHA;Todas;84,00%;21;Sim;593,5;478,3;551;545,5;586;550,86
2015;SP;São Paulo;BEATISSIMA VIRGEM MARIA;Todas;74,14%;43;Sim;621;539,7;563,5;561,5;618,1;580,76
2015;SP;São Paulo;BEKA COLEGIO UNIDADE III;Todas;91,67%;33;Sim;613;513,8;569;548,2;608,5;570,5
2015;SP;São Paulo;BENJAMIN CONSTANT;Todas;79,25%;42;Sim;646;599,9;593,1;679,3;668,6;637,38
2015;SP;São Paulo;BONI CONSILII INSTITUTO EDUCACAO;Todas;82,26%;51;Sim;642,6;569,6;607;637,8;670,6;625,52
2014;SP;São Paulo;CARLOS DRUMMOND DE ANDRADE;Todas;79,59%;39;Sim;624,3;587,5;583,3;629,3;624,6;609,8
2014;SP;São Paulo;CASAGRANDE;Todas;86,67%;26;Sim;611,8;583,6;578,4;636,7;640,8;610,26
2014;SP;São Paulo;CASINHA DO SABER E EXTERNATO ELVIRA RAMOS;Todas;81,48%;22;Sim;575,2;533,6;557,5;542,2;609,1;563,52
2014;SP;São Paulo;CAVLAC;Todas;74,07%;20;Sim;557;499,7;534,9;499,2;538;525,76
2014;SP;São Paulo;CENTENARIO;Todas;77,78%;14;Sim;558,2;503,5;540,4;513,1;564,3;535,9
2014;SP;São Paulo;CENTRO INTERESCOLAR OBJETIVO UNIDADE TATUAPE;Todas;86,71%;150;Sim;623,4;586,2;591,2;601,5;617,6;603,98
2014;SP;São Paulo;CERIMAR;Todas;76,09%;35;Sim;598,2;513;568,1;512,5;577,7;553,9
2014;SP;São Paulo;CERTUS;Todas;68,49%;50;Sim;565,3;492,4;540,2;492,9;532;524,56
2014;SP;São Paulo;CIVITATIS;Todas;83,87%;52;Sim;604,7;559,2;574,7;560,7;621,5;584,16
2014;SP;São Paulo;CLARETIANO DE SAO PAULO;Todas;84,62%;22;Sim;633,8;592,6;592,1;586,1;621,8;605,28
2014;SP;São Paulo;COLEGIO;Todas;87,23%;41;Sim;596,4;560,3;568,8;584,1;601,5;582,22
2014;SP;São Paulo;COLEGIO DOMINANTE LTDA;Todas;68,42%;13;Sim;596,7;536,4;547,2;595,6;540;563,18
2014;SP;São Paulo;COMPANHIA DE MARIA;Todas;83,33%;30;Sim;636,5;592,9;587,6;639,4;662,7;623,82
2014;SP;São Paulo;CONCORDIA;Todas;79,17%;38;Sim;592,7;531,2;553,9;541,5;589;561,66
2014;SP;São Paulo;CONDE DOMINGOS;Todas;75,00%;27;Sim;590,6;532,4;553,3;538,9;543;551,64
2014;SP;São Paulo;COSTA MANSO MINISTRO;Todas;87,27%;48;Sim;553,4;489,2;533,6;476,9;517,5;514,12
2014;SP;São Paulo;CPV;Todas;57,69%;30;Sim;601;543,8;562,2;611,8;578,7;579,5
2014;SP;São Paulo;CRISTO REI;Todas;93,75%;15;Sim;598,9;569,6;573,7;578,6;593,3;582,82
2014;SP;São Paulo;CRUZEIRO DO SUL COLEGIO UNIDADE II;Todas;68,34%;136;Sim;584,6;524,1;548,2;539,5;612,1;561,7
2014;SP;São Paulo;D AMBROSIO;Todas;61,54%;16;Sim;556,4;478,3;537,4;495,7;577,2;529
2014;SP;São Paulo;DA VILA UNIDADE MORUMBI;Todas;89,66%;52;Sim;632,1;562,8;610,9;637,3;694,2;627,46
2014;SP;São Paulo;DANTE ALIGHIERI;Todas;83,10%;236;Sim;661,7;616,6;612,5;664,9;693,1;649,76
2014;SP;São Paulo;DAS AMERICAS;Todas;61,29%;19;Sim;608,3;561,7;562,2;533,4;623,2;577,76
2014;SP;São Paulo;DE APLICACAO DA FACULDADE DE EDUCACAO DA USP;Todas;90,00%;54;Sim;599,1;530,2;559,2;563,1;584,1;567,14
2014;SP;São Paulo;DELTA;Todas;80,77%;42;Sim;579,1;529,8;554,9;534,8;583,8;556,48
2014;SP;São Paulo;DERVILLE ALLEGRETTI PROF;Todas;64,17%;163;Sim;568,4;487,5;538,3;506,2;522,6;524,6
2014;SP;São Paulo;DIMENSAO;Todas;70,00%;28;Sim;573,8;525;537,9;539,8;560,7;547,44
2014;SP;São Paulo;DISCERE LABORATUM;Todas;75,00%;12;Sim;621;602,5;600,5;664,5;590;615,7
2014;SP;São Paulo;DIVINA PASTORA;Todas;82,14%;23;Sim;566,4;520,3;552,5;523;564,4;545,32
2014;SP;São Paulo;DOM BOSCO COLEGIO UNID III;Todas;74,07%;40;Sim;580,6;501,9;549,8;527,7;599;551,8
2014;SP;São Paulo;DOM FELIPE;Todas;52,38%;11;Sim;600,7;559,3;562,9;578,5;623,6;585
2014;SP;São Paulo;DOMINUS VIVENDI COLEGIO;Todas;70,59%;12;Sim;589;513,9;571,3;539,9;578,3;558,48
2014;SP;São Paulo;DOMUS SAPIENTIAE COLEGIO;Todas;62,50%;20;Sim;631,8;571,9;585,6;617,8;624;606,22
2014;SP;São Paulo;DOS ANJOS;Todas;82,86%;29;Sim;541,1;467,9;526,2;437,5;509,7;496,48
2014;SP;São Paulo;DOURADO;Todas;77,78%;42;Sim;573,2;506;547,2;488,4;572,4;537,44
2014;SP;São Paulo;DOZE DE OUTUBRO;Todas;89,80%;44;Sim;601,5;538,5;566,9;567,9;586,8;572,32
2014;SP;São Paulo;DUARTE LEOPOLDO E SILVA DOM;Todas;50,72%;140;Sim;521,7;458,3;500,8;446,2;466,4;478,68
2014;SP;São Paulo;ELIAS ZARZUR;Todas;90,24%;37;Sim;595,6;528,5;565,5;549,5;588,1;565,44
2014;SP;São Paulo;ELLEN G WHITE ADVENTISTA COLEGIO;Todas;68,63%;105;Sim;556,8;506,2;530,1;500,2;522,1;523,08
2014;SP;São Paulo;ELVIRA BRANDAO;Todas;71,43%;10;Sim;659,6;609,9;611,9;697,6;690;653,8
2014;SP;São Paulo;EMECE INTERNACIONAL COLEGIO;Todas;87,50%;21;Sim;603,1;537,1;563,6;584,8;576,2;572,96
2014;SP;São Paulo;EMILIA MARINHO;Todas;59,18%;29;Sim;577,6;524,9;556;534,8;492,4;537,14
2014;SP;São Paulo;EMILIE DE VILLENEUVE;Todas;77,50%;31;Sim;628,3;577,8;578,2;616,5;693,6;618,88
2014;SP;São Paulo;ERMANO MARCHETTI;Todas;52,47%;117;Sim;541,5;481,3;514,2;464,1;489,9;498,2
2014;SP;São Paulo;ESPIRITO SANTO;Todas;90,38%;47;Sim;620,9;577,5;590;609,8;654,9;610,62
2014;SP;São Paulo;ESTRELA SIRIUS;Todas;69,23%;45;Sim;580,8;525,4;548,1;549,2;595,1;559,72
2014;SP;São Paulo;ETAPA COLEGIO DE EFM;Todas;90,88%;528;Sim;669,4;659,1;615,3;745,9;703,9;678,72
2014;SP;São Paulo;EXATO;Todas;80,85%;38;Sim;604,5;559,6;578,2;557,7;583,2;576,64
2014;SP;São Paulo;EXATUS COLEGIO E VESTIBULARES;Todas;87,00%;87;Sim;603,1;578,9;566;626,4;627,4;600,36
2014;SP;São Paulo;FABIANO LOZANO MAESTRO;Todas;65,04%;80;Sim;565,9;501,1;534,5;491,9;532,5;525,18
2014;SP;São Paulo;FECAP;Todas;74,21%;141;Sim;603,1;529,8;569,9;578,3;601,9;576,6
2014;SP;São Paulo;FEREGUETTI;Todas;70,24%;59;Sim;580,5;517,1;546,7;530;583,1;551,48
2014;SP;São Paulo;FERNAO DIAS PAES;Todas;67,14%;235;Sim;554,3;481,8;532,6;471,1;498,8;507,72
2014;SP;São Paulo;FILOMENA DE MARCO COLEGIO UNIDADE II;Todas;72,34%;34;Sim;544,4;503,2;532,2;469;524,1;514,58
2014;SP;São Paulo;FLORESTA;Todas;84,78%;39;Sim;620,8;562,5;582,5;599,6;542,6;581,6
2014;SP;São Paulo;FRANCISCANO PIO XII;Todas;67,31%;35;Sim;653;609;609;658,5;697,7;645,44
2014;SP;São Paulo;FRIBURGO;Todas;69,23%;27;Sim;603;550,3;563,9;610;584,4;582,32
2014;SP;São Paulo;FUTURO;Todas;63,64%;14;Sim;548,2;460,5;499,2;482;530;503,98
2014;SP;São Paulo;GABRIEL ORTIZ PROFESSOR;Todas;52,81%;263;Sim;536,9;477,1;521,6;462;508,9;501,3
2014;SP;São Paulo;GENESE;Todas;76,19%;16;Sim;583,9;495,9;542,7;482,8;535;528,06
2014;SP;São Paulo;GETULIO VARGAS ETEC;Todas;87,75%;351;Sim;632,1;575,8;592,2;620,2;630,3;610,12
2014;SP;São Paulo;GIORDANO BRUNO;Todas;72,00%;18;Sim;607,6;537,5;562,2;569,3;610;577,32
2014;SP;São Paulo;GIUSTO ZONZINI;Todas;85,71%;18;Sim;607,2;582,7;581,3;601,2;643,3;603,14
2014;SP;São Paulo;GODOFREDO FURTADO;Todas;51,19%;86;Sim;550,3;480,6;517,6;458,5;458,6;493,12
2014;SP;São Paulo;GRAJAU;Todas;65,91%;29;Sim;566,8;496,4;532,9;524,9;557,2;535,64
2014;SP;São Paulo;GUARACY SILVEIRA ETEC;Todas;90,61%;193;Sim;649;585,7;602,3;641,2;626,9;621,02
2014;SP;São Paulo;GUARARAPES EIEFEM E TECNICO;Todas;80,00%;32;Sim;596,9;529,7;570,4;572,7;604,4;574,82
2014;SP;São Paulo;GUILHERME DUMONT VILLARES;Todas;80,22%;73;Sim;622,6;582,9;587,2;635,8;671,8;620,06
2014;SP;São Paulo;GUIOMAR CABRAL;Todas;50,00%;51;Sim;554,5;484,3;542,5;482,9;512,9;515,42
2014;SP;São Paulo;GUSTAVO AMARAL;Todas;63,64%;21;Sim;534,6;486,3;512,9;444,7;542,9;504,28
2014;SP;São Paulo;HEITOR GARCIA COLEGIO UNIDADE II;Todas;78,26%;18;Sim;536;509,2;520,8;507,2;525,6;519,76
2014;SP;São Paulo;HOMEM DE MELLO BARAO;Todas;53,85%;35;Sim;547,1;453,8;522,6;455,4;524,6;500,7
2014;SP;São Paulo;HORACIO AUGUSTO DA SILVEIRA PROF ETEC;Todas;91,50%;226;Sim;620,6;556,2;582,8;587,9;621,6;593,82
2014;SP;São Paulo;HORIZONTES UIRAPURU;Todas;77,27%;17;Sim;620;555,3;582,7;558,7;662,4;595,82
2014;SP;São Paulo;HORTO FLORESTAL EXTERNATO;Todas;73,53%;25;Sim;601,2;527,5;582,1;575,5;628;582,86
2014;SP;São Paulo;HUMBOLDT;Todas;65,71%;46;Sim;643,5;602,7;574,6;637,3;667,8;625,18
2014;SP;São Paulo;INFANTE DOM HENRIQUE;Todas;62,71%;190;Sim;552,4;469,9;517,2;470,9;520,9;506,26
2014;SP;São Paulo;INTEGRADO;Todas;73,53%;25;Sim;550,6;497,8;537,7;490,7;521,4;519,64
2014;SP;São Paulo;INTERACAO MODELO;Todas;78,26%;18;Sim;579,5;489,6;551,9;482,6;553,3;531,38
2014;SP;São Paulo;INTERESCOLAR OBJETIVO UNIDADE MORUMBI CENTRO;Todas;68,29%;28;Sim;599,3;555,6;561,7;587,8;544,6;569,8
2014;SP;São Paulo;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Todas;53,57%;15;Sim;586,4;553,6;573,3;555,6;576;568,98
2014;SP;São Paulo;IRENE DE LIMA PAIVA PROFESSORA;Todas;63,82%;97;Sim;552,9;475,3;531,4;487,1;535,8;516,5
2014;SP;São Paulo;ISAAC NEWTON;Todas;57,89%;22;Sim;590;529,2;563;552,6;578,2;562,6
2014;SP;São Paulo;ISAAC NEWTON SIR;Todas;56,99%;53;Sim;568,4;510,1;543,3;518,8;548,7;537,86
2014;SP;São Paulo;ISLAMICA BRASILEIRA;Todas;76,92%;20;Sim;596,7;554,8;561,6;585,1;630;585,64
2014;SP;São Paulo;ITACA;Todas;100,00%;22;Sim;642,3;616,6;593,5;721,8;681,8;651,2
